filename,scenario,happy_slapping,revenge_porn,racism,body_shaming
img_1757972479251_0_frame_0002.jpg,PF-15+,0,0,0,2
img_1757972479251_0_frame_0002.jpg,PM-0-5,0,0,0,2
img_1757972479251_0_frame_0002.jpg,PM-5-10,0,0,0,2
img_1757972479251_0_frame_0002.jpg,PM-10-15,0,0,0,2
img_1757972479251_0_frame_0002.jpg,PM-15+,0,0,0,2
img_1757972479251_0_frame_0002.jpg,EF-0-5,0,0,0,2
img_1757972479251_0_frame_0002.jpg,EF-5-10,0,0,0,2
img_1757972479251_0_frame_0002.jpg,EF-10-15,0,0,0,2
img_1757972479251_0_frame_0002.jpg,EF-15+,0,0,0,2
img_1757972479251_0_frame_0002.jpg,EM-0-5,0,0,0,2
img_1757972479251_0_frame_0002.jpg,EM-5-10,0,0,0,2
img_1757972479251_0_frame_0002.jpg,EM-10-15,0,0,0,2
img_1757972479251_0_frame_0002.jpg,EM-15+,0,0,0,2
img_1757972479251_0_frame_0002.jpg,SF-0-5,0,0,0,2
img_1757972479251_0_frame_0002.jpg,SF-5-10,0,0,0,2
img_1757972479251_0_frame_0002.jpg,SF-10-15,0,0,0,2
img_1757972479251_0_frame_0002.jpg,SF-15+,0,0,0,2
img_1757972479251_0_frame_0002.jpg,SM-0-5,0,0,0,2
img_1757972479251_0_frame_0002.jpg,SM-5-10,0,0,0,2
img_1757972479251_0_frame_0002.jpg,SM-10-15,0,0,0,2
img_1757972479251_0_frame_0002.jpg,SM-15+,0,0,0,2
img_1757972493856_0_frame_0003.jpg,PF-0-5,0,0,0,2
img_1757972493856_0_frame_0003.jpg,PF-5-10,0,0,0,2
img_1757972493856_0_frame_0003.jpg,PF-10-15,0,0,0,2
img_1757972493856_0_frame_0003.jpg,PF-15+,0,0,0,2
img_1757972493856_0_frame_0003.jpg,PM-0-5,0,0,0,2
img_1757972493856_0_frame_0003.jpg,PM-5-10,0,0,0,2
img_1757972493856_0_frame_0003.jpg,PM-10-15,0,0,0,2
img_1757972493856_0_frame_0003.jpg,PM-15+,0,0,0,2
img_1757972493856_0_frame_0003.jpg,EF-0-5,0,0,0,2
img_1757972493856_0_frame_0003.jpg,EF-5-10,0,0,0,2
img_1757972493856_0_frame_0003.jpg,EF-10-15,0,0,0,2
img_1757972493856_0_frame_0003.jpg,EF-15+,0,0,0,2
img_1757972493856_0_frame_0003.jpg,EM-0-5,0,0,0,2
img_1757972493856_0_frame_0003.jpg,EM-5-10,0,0,0,2
img_1757972493856_0_frame_0003.jpg,EM-10-15,0,0,0,2
img_1757972493856_0_frame_0003.jpg,EM-15+,0,0,0,2
img_1757972493856_0_frame_0003.jpg,SF-0-5,0,0,0,2
img_1757972493856_0_frame_0003.jpg,SF-5-10,0,0,0,2
img_1757972493856_0_frame_0003.jpg,SF-10-15,0,0,0,2
img_1757972493856_0_frame_0003.jpg,SF-15+,0,0,0,2
img_1757972493856_0_frame_0003.jpg,SM-0-5,0,0,0,2
img_1757972493856_0_frame_0003.jpg,SM-5-10,0,0,0,2
img_1757972493856_0_frame_0003.jpg,SM-10-15,0,0,0,2
img_1757972493856_0_frame_0003.jpg,SM-15+,0,0,0,2
img_1757972511705_0_frame_0004.jpg,PF-0-5,0,0,0,2
img_1757972511705_0_frame_0004.jpg,PF-5-10,0,0,0,2
img_1757972511705_0_frame_0004.jpg,PF-10-15,0,0,0,2
img_1757972511705_0_frame_0004.jpg,PF-15+,0,0,0,2
img_1757972511705_0_frame_0004.jpg,PM-0-5,0,0,0,2
img_1757972511705_0_frame_0004.jpg,PM-5-10,0,0,0,2
img_1757972511705_0_frame_0004.jpg,PM-10-15,0,0,0,2
img_1757972511705_0_frame_0004.jpg,PM-15+,0,0,0,2
img_1757972511705_0_frame_0004.jpg,EF-0-5,0,0,0,2
img_1757972511705_0_frame_0004.jpg,EF-5-10,0,0,0,2
img_1757972511705_0_frame_0004.jpg,EF-10-15,0,0,0,2
img_1757972511705_0_frame_0004.jpg,EF-15+,0,0,0,2
img_1757972511705_0_frame_0004.jpg,EM-0-5,0,0,0,2
img_1757972511705_0_frame_0004.jpg,EM-5-10,0,0,0,2
img_1757972511705_0_frame_0004.jpg,EM-10-15,0,0,0,2
img_1757972511705_0_frame_0004.jpg,EM-15+,0,0,0,2
img_1757972511705_0_frame_0004.jpg,SF-0-5,0,0,0,2
img_1757972511705_0_frame_0004.jpg,SF-5-10,0,0,0,2
img_1757972511705_0_frame_0004.jpg,SF-10-15,0,0,0,2
img_1757972511705_0_frame_0004.jpg,SF-15+,0,0,0,2
img_1757972511705_0_frame_0004.jpg,SM-0-5,0,0,0,2
img_1757972511705_0_frame_0004.jpg,SM-5-10,0,0,0,2
img_1757972511705_0_frame_0004.jpg,SM-10-15,0,0,0,2
img_1757972511705_0_frame_0004.jpg,SM-15+,0,0,0,2
img_1757972528155_0_frame_0005.jpg,PF-0-5,0,0,0,2
img_1757972528155_0_frame_0005.jpg,PF-5-10,0,0,0,2
img_1757972528155_0_frame_0005.jpg,PF-10-15,0,0,0,2
img_1757972528155_0_frame_0005.jpg,PF-15+,0,0,0,2
img_1757972528155_0_frame_0005.jpg,PM-0-5,0,0,0,2
img_1757972528155_0_frame_0005.jpg,PM-5-10,0,0,0,2
img_1757972528155_0_frame_0005.jpg,PM-10-15,0,0,0,2
img_1757972528155_0_frame_0005.jpg,PM-15+,0,0,0,2
img_1757972528155_0_frame_0005.jpg,EF-0-5,0,0,0,2
img_1757972528155_0_frame_0005.jpg,EF-5-10,0,0,0,2
img_1757972528155_0_frame_0005.jpg,EF-10-15,0,0,0,2
img_1757972528155_0_frame_0005.jpg,EF-15+,0,0,0,2
img_1757972528155_0_frame_0005.jpg,EM-0-5,0,0,0,2
img_1757972528155_0_frame_0005.jpg,EM-5-10,0,0,0,2
img_1757972528155_0_frame_0005.jpg,EM-10-15,0,0,0,2
img_1757972528155_0_frame_0005.jpg,EM-15+,0,0,0,2
img_1757972528155_0_frame_0005.jpg,SF-0-5,0,0,0,2
img_1757972528155_0_frame_0005.jpg,SF-5-10,0,0,0,2
img_1757972528155_0_frame_0005.jpg,SF-10-15,0,0,0,2
img_1757972528155_0_frame_0005.jpg,SF-15+,0,0,0,2
img_1757972528155_0_frame_0005.jpg,SM-0-5,0,0,0,2
img_1757972528155_0_frame_0005.jpg,SM-5-10,0,0,0,2
img_1757972528155_0_frame_0005.jpg,SM-10-15,0,0,0,2
img_1757972528155_0_frame_0005.jpg,SM-15+,0,0,0,2
img_1757972542782_0_frame_0006.jpg,PF-0-5,0,0,0,2
img_1757972542782_0_frame_0006.jpg,PF-5-10,0,0,0,2
img_1757972542782_0_frame_0006.jpg,PF-10-15,0,0,0,3
img_1757972542782_0_frame_0006.jpg,PF-15+,0,0,0,3
img_1757972542782_0_frame_0006.jpg,PM-0-5,0,0,0,2
img_1757972542782_0_frame_0006.jpg,PM-5-10,0,0,0,3
img_1757972542782_0_frame_0006.jpg,PM-10-15,0,0,0,3
img_1757972542782_0_frame_0006.jpg,PM-15+,0,0,0,3
img_1757972542782_0_frame_0006.jpg,EF-0-5,0,0,0,2
img_1757972542782_0_frame_0006.jpg,EF-5-10,0,0,0,2
img_1757972542782_0_frame_0006.jpg,EF-10-15,0,0,0,3
img_1757972542782_0_frame_0006.jpg,EF-15+,0,0,0,3
img_1757972542782_0_frame_0006.jpg,EM-0-5,0,0,0,2
img_1757972542782_0_frame_0006.jpg,EM-5-10,0,0,0,2
img_1757972542782_0_frame_0006.jpg,EM-10-15,0,0,0,3
img_1757972542782_0_frame_0006.jpg,EM-15+,0,0,0,3
img_1757972542782_0_frame_0006.jpg,SF-0-5,0,0,0,3
img_1757972542782_0_frame_0006.jpg,SF-5-10,0,0,0,3
img_1757972542782_0_frame_0006.jpg,SF-10-15,0,0,0,3
img_1757972542782_0_frame_0006.jpg,SF-15+,0,0,0,3
img_1757972542782_0_frame_0006.jpg,SM-0-5,0,0,0,2
img_1757972542782_0_frame_0006.jpg,SM-5-10,0,0,0,3
img_1757972542782_0_frame_0006.jpg,SM-10-15,0,0,0,3
img_1757972542782_0_frame_0006.jpg,SM-15+,0,0,0,3
img_1757972566173_0_frame_0007.jpg,PF-0-5,5,0,0,0
img_1757972566173_0_frame_0007.jpg,PF-5-10,5,0,0,0
img_1757972566173_0_frame_0007.jpg,PF-10-15,5,0,0,0
img_1757972566173_0_frame_0007.jpg,PF-15+,5,0,0,0
img_1757972566173_0_frame_0007.jpg,PM-0-5,5,0,0,0
img_1757972566173_0_frame_0007.jpg,PM-5-10,5,0,0,0
img_1757972566173_0_frame_0007.jpg,PM-10-15,5,0,0,0
img_1757972566173_0_frame_0007.jpg,PM-15+,5,0,0,0
img_1757972566173_0_frame_0007.jpg,EF-0-5,5,0,0,0
img_1757972566173_0_frame_0007.jpg,EF-5-10,5,0,0,0
img_1757972566173_0_frame_0007.jpg,EF-10-15,5,0,0,0
img_1757972566173_0_frame_0007.jpg,EF-15+,5,0,0,0
img_1757972566173_0_frame_0007.jpg,EM-0-5,5,0,0,0
img_1757972566173_0_frame_0007.jpg,EM-5-10,5,0,0,0
img_1757972566173_0_frame_0007.jpg,EM-10-15,5,0,0,0
img_1757972566173_0_frame_0007.jpg,EM-15+,5,0,0,0
img_1757972566173_0_frame_0007.jpg,SF-0-5,5,0,0,0
img_1757972566173_0_frame_0007.jpg,SF-5-10,5,0,0,0
img_1757972566173_0_frame_0007.jpg,SF-10-15,5,0,0,0
img_1757972566173_0_frame_0007.jpg,SF-15+,5,0,0,0
img_1757972566173_0_frame_0007.jpg,SM-0-5,5,0,0,0
img_1757972566173_0_frame_0007.jpg,SM-5-10,5,0,0,0
img_1757972566173_0_frame_0007.jpg,SM-10-15,5,0,0,0
img_1757972566173_0_frame_0007.jpg,SM-15+,5,0,0,0
img_1757972611655_0_frame_0001.jpg,PF-0-5,0,0,0,2
img_1757972611655_0_frame_0001.jpg,PF-5-10,0,0,0,2
img_1757972611655_0_frame_0001.jpg,PF-10-15,0,0,0,2
img_1757972611655_0_frame_0001.jpg,PF-15+,0,0,0,2
img_1757972611655_0_frame_0001.jpg,PM-0-5,0,0,0,2
img_1757972611655_0_frame_0001.jpg,PM-5-10,0,0,0,2
img_1757972611655_0_frame_0001.jpg,PM-10-15,0,0,0,2
img_1757972611655_0_frame_0001.jpg,PM-15+,0,0,0,2
img_1757972611655_0_frame_0001.jpg,EF-0-5,0,0,0,2
img_1757972611655_0_frame_0001.jpg,EF-5-10,0,0,0,2
img_1757972611655_0_frame_0001.jpg,EF-10-15,0,0,0,2
img_1757972611655_0_frame_0001.jpg,EF-15+,0,0,0,2
img_1757972611655_0_frame_0001.jpg,EM-0-5,0,0,0,2
img_1757972611655_0_frame_0001.jpg,EM-5-10,0,0,0,2
img_1757972611655_0_frame_0001.jpg,EM-10-15,0,0,0,2
img_1757972611655_0_frame_0001.jpg,EM-15+,0,0,0,2
img_1757972611655_0_frame_0001.jpg,SF-0-5,0,0,0,2
img_1757972611655_0_frame_0001.jpg,SF-5-10,0,0,0,2
img_1757972611655_0_frame_0001.jpg,SF-10-15,0,0,0,2
img_1757972611655_0_frame_0001.jpg,SF-15+,0,0,0,2
img_1757972611655_0_frame_0001.jpg,SM-0-5,0,0,0,2
img_1757972611655_0_frame_0001.jpg,SM-5-10,0,0,0,2
img_1757972611655_0_frame_0001.jpg,SM-10-15,0,0,0,2
img_1757972611655_0_frame_0001.jpg,SM-15+,0,0,0,2
img_1757972632514_0_frame_0002.jpg,PF-0-5,0,0,0,1
img_1757972632514_0_frame_0002.jpg,PF-5-10,0,0,0,1
img_1757972632514_0_frame_0002.jpg,PF-10-15,0,0,0,1
img_1757972632514_0_frame_0002.jpg,PF-15+,0,0,0,1
img_1757972632514_0_frame_0002.jpg,PM-0-5,0,0,0,1
img_1757972632514_0_frame_0002.jpg,PM-5-10,0,0,0,1
img_1757972632514_0_frame_0002.jpg,PM-10-15,0,0,0,1
img_1757972632514_0_frame_0002.jpg,PM-15+,0,0,0,1
img_1757972632514_0_frame_0002.jpg,EF-0-5,0,0,0,1
img_1757972632514_0_frame_0002.jpg,EF-5-10,0,0,0,1
img_1757972632514_0_frame_0002.jpg,EF-10-15,0,0,0,1
img_1757972632514_0_frame_0002.jpg,EF-15+,0,0,0,1
img_1757972632514_0_frame_0002.jpg,EM-0-5,0,0,0,1
img_1757972632514_0_frame_0002.jpg,EM-5-10,0,0,0,1
img_1757972632514_0_frame_0002.jpg,EM-10-15,0,0,0,1
img_1757972632514_0_frame_0002.jpg,EM-15+,0,0,0,1
img_1757972632514_0_frame_0002.jpg,SF-0-5,0,0,0,1
img_1757972632514_0_frame_0002.jpg,SF-5-10,0,0,0,1
img_1757972632514_0_frame_0002.jpg,SF-10-15,0,0,0,1
img_1757972632514_0_frame_0002.jpg,SF-15+,0,0,0,1
img_1757972632514_0_frame_0002.jpg,SM-0-5,0,0,0,1
img_1757972632514_0_frame_0002.jpg,SM-5-10,0,0,0,1
img_1757972632514_0_frame_0002.jpg,SM-10-15,0,0,0,1
img_1757972632514_0_frame_0002.jpg,SM-15+,0,0,0,1
img_1757972658146_0_frame_0003.jpg,PF-0-5,0,0,0,1
img_1757972658146_0_frame_0003.jpg,PF-5-10,0,0,0,2
img_1757972658146_0_frame_0003.jpg,PF-10-15,0,0,0,1
img_1757972658146_0_frame_0003.jpg,PF-15+,0,0,0,1
img_1757972658146_0_frame_0003.jpg,PM-0-5,0,0,0,1
img_1757972658146_0_frame_0003.jpg,PM-5-10,0,0,0,2
img_1757972658146_0_frame_0003.jpg,PM-10-15,0,0,0,1
img_1757972658146_0_frame_0003.jpg,PM-15+,0,0,0,1
img_1757972658146_0_frame_0003.jpg,EF-0-5,0,0,0,1
img_1757972658146_0_frame_0003.jpg,EF-5-10,0,0,0,2
img_1757972658146_0_frame_0003.jpg,EF-10-15,0,0,0,1
img_1757972658146_0_frame_0003.jpg,EF-15+,0,0,0,1
img_1757972658146_0_frame_0003.jpg,EM-0-5,0,0,0,1
img_1757972658146_0_frame_0003.jpg,EM-5-10,0,0,0,2
img_1757972658146_0_frame_0003.jpg,EM-10-15,0,0,0,1
img_1757972658146_0_frame_0003.jpg,EM-15+,0,0,0,1
img_1757972658146_0_frame_0003.jpg,SF-0-5,0,0,0,2
img_1757972658146_0_frame_0003.jpg,SF-5-10,0,0,0,2
img_1757972658146_0_frame_0003.jpg,SF-10-15,0,0,0,1
img_1757972658146_0_frame_0003.jpg,SF-15+,0,0,0,1
img_1757972658146_0_frame_0003.jpg,SM-0-5,0,0,0,1
img_1757972658146_0_frame_0003.jpg,SM-5-10,0,0,0,2
img_1757972658146_0_frame_0003.jpg,SM-10-15,0,0,0,1
img_1757972658146_0_frame_0003.jpg,SM-15+,0,0,0,1
img_1757972678421_0_frame_0004.jpg,PF-0-5,0,0,0,0
img_1757972678421_0_frame_0004.jpg,PF-5-10,0,0,0,0
img_1757972678421_0_frame_0004.jpg,PF-10-15,0,0,0,0
img_1757972678421_0_frame_0004.jpg,PF-15+,0,0,0,0
img_1757972678421_0_frame_0004.jpg,PM-0-5,0,0,0,0
img_1757972678421_0_frame_0004.jpg,PM-5-10,0,0,0,0
img_1757972678421_0_frame_0004.jpg,PM-10-15,0,0,0,0
img_1757972678421_0_frame_0004.jpg,PM-15+,0,0,0,0
img_1757972678421_0_frame_0004.jpg,EF-0-5,0,0,0,0
img_1757972678421_0_frame_0004.jpg,EF-5-10,0,0,0,0
img_1757972678421_0_frame_0004.jpg,EF-10-15,0,0,0,0
img_1757972678421_0_frame_0004.jpg,EF-15+,0,0,0,0
img_1757972678421_0_frame_0004.jpg,EM-0-5,0,0,0,0
img_1757972678421_0_frame_0004.jpg,EM-5-10,0,0,0,0
img_1757972678421_0_frame_0004.jpg,EM-10-15,0,0,0,0
img_1757972678421_0_frame_0004.jpg,EM-15+,0,0,0,0
img_1757972678421_0_frame_0004.jpg,SF-0-5,0,0,0,0
img_1757972678421_0_frame_0004.jpg,SF-5-10,0,0,0,0
img_1757972678421_0_frame_0004.jpg,SF-10-15,0,0,0,0
img_1757972678421_0_frame_0004.jpg,SF-15+,0,0,0,0
img_1757972678421_0_frame_0004.jpg,SM-0-5,0,0,0,0
img_1757972678421_0_frame_0004.jpg,SM-5-10,0,0,0,0
img_1757972678421_0_frame_0004.jpg,SM-10-15,0,0,0,0
img_1757972678421_0_frame_0004.jpg,SM-15+,0,0,0,0
img_1757972695435_0_frame_0005.jpg,PF-0-5,0,0,0,0
img_1757972695435_0_frame_0005.jpg,PF-5-10,0,0,0,0
img_1757972695435_0_frame_0005.jpg,PF-10-15,0,0,0,0
img_1757972695435_0_frame_0005.jpg,PF-15+,0,0,0,0
img_1757972695435_0_frame_0005.jpg,PM-0-5,0,0,0,0
img_1757972695435_0_frame_0005.jpg,PM-5-10,0,0,0,0
img_1757972695435_0_frame_0005.jpg,PM-10-15,0,0,0,0
img_1757972695435_0_frame_0005.jpg,PM-15+,0,0,0,0
img_1757972695435_0_frame_0005.jpg,EF-0-5,0,0,0,0
img_1757972695435_0_frame_0005.jpg,EF-5-10,0,0,0,0
img_1757972695435_0_frame_0005.jpg,EF-10-15,0,0,0,0
img_1757972695435_0_frame_0005.jpg,EF-15+,0,0,0,0
img_1757972695435_0_frame_0005.jpg,EM-0-5,0,0,0,0
img_1757972695435_0_frame_0005.jpg,EM-5-10,0,0,0,0
img_1757972695435_0_frame_0005.jpg,EM-10-15,0,0,0,0
img_1757972695435_0_frame_0005.jpg,EM-15+,0,0,0,0
img_1757972695435_0_frame_0005.jpg,SF-0-5,0,0,0,0
img_1757972695435_0_frame_0005.jpg,SF-5-10,0,0,0,0
img_1757972695435_0_frame_0005.jpg,SF-10-15,0,0,0,0
img_1757972695435_0_frame_0005.jpg,SF-15+,0,0,0,0
img_1757972695435_0_frame_0005.jpg,SM-0-5,0,0,0,0
img_1757972695435_0_frame_0005.jpg,SM-5-10,0,0,0,0
img_1757972695435_0_frame_0005.jpg,SM-10-15,0,0,0,0
img_1757972695435_0_frame_0005.jpg,SM-15+,0,0,0,0
img_1757972713798_0_frame_0006.jpg,PF-0-5,2,0,0,0
img_1757972713798_0_frame_0006.jpg,PF-5-10,2,0,0,0
img_1757972713798_0_frame_0006.jpg,PF-10-15,2,0,0,0
img_1757972713798_0_frame_0006.jpg,PF-15+,2,0,0,0
img_1757972713798_0_frame_0006.jpg,PM-0-5,2,0,0,0
img_1757972713798_0_frame_0006.jpg,PM-5-10,2,0,0,0
img_1757972713798_0_frame_0006.jpg,PM-10-15,2,0,0,0
img_1757972713798_0_frame_0006.jpg,PM-15+,2,0,0,0
img_1757972713798_0_frame_0006.jpg,EF-0-5,2,0,0,0
img_1757972713798_0_frame_0006.jpg,EF-5-10,2,0,0,0
img_1757972713798_0_frame_0006.jpg,EF-10-15,2,0,0,0
img_1757972713798_0_frame_0006.jpg,EF-15+,2,0,0,0
img_1757972713798_0_frame_0006.jpg,EM-0-5,2,0,0,0
img_1757972713798_0_frame_0006.jpg,EM-5-10,2,0,0,0
img_1757972713798_0_frame_0006.jpg,EM-10-15,2,0,0,0
img_1757972713798_0_frame_0006.jpg,EM-15+,2,0,0,0
img_1757972713798_0_frame_0006.jpg,SF-0-5,2,0,0,0
img_1757972713798_0_frame_0006.jpg,SF-5-10,2,0,0,0
img_1757972713798_0_frame_0006.jpg,SF-10-15,2,0,0,0
img_1757972713798_0_frame_0006.jpg,SF-15+,2,0,0,0
img_1757972713798_0_frame_0006.jpg,SM-0-5,2,0,0,0
img_1757972713798_0_frame_0006.jpg,SM-5-10,2,0,0,0
img_1757972713798_0_frame_0006.jpg,SM-10-15,2,0,0,0
img_1757972713798_0_frame_0006.jpg,SM-15+,2,0,0,0
img_1757972732039_0_frame_0007.jpg,PF-0-5,0,0,0,0
img_1757972732039_0_frame_0007.jpg,PF-5-10,0,0,0,0
img_1757972732039_0_frame_0007.jpg,PF-10-15,0,0,0,0
img_1757972732039_0_frame_0007.jpg,PF-15+,0,0,0,0
img_1757972732039_0_frame_0007.jpg,PM-0-5,0,0,0,0
img_1757972732039_0_frame_0007.jpg,PM-5-10,0,0,0,0
img_1757972732039_0_frame_0007.jpg,PM-10-15,0,0,0,0
img_1757972732039_0_frame_0007.jpg,PM-15+,0,0,0,0
img_1757972732039_0_frame_0007.jpg,EF-0-5,0,0,0,0
img_1757972732039_0_frame_0007.jpg,EF-5-10,0,0,0,0
img_1757972732039_0_frame_0007.jpg,EF-10-15,0,0,0,0
img_1757972732039_0_frame_0007.jpg,EF-15+,0,0,0,0
img_1757972732039_0_frame_0007.jpg,EM-0-5,0,0,0,0
img_1757972732039_0_frame_0007.jpg,EM-5-10,0,0,0,0
img_1757972732039_0_frame_0007.jpg,EM-10-15,0,0,0,0
img_1757972732039_0_frame_0007.jpg,EM-15+,0,0,0,0
img_1757972732039_0_frame_0007.jpg,SF-0-5,0,0,0,0
img_1757972732039_0_frame_0007.jpg,SF-5-10,0,0,0,0
img_1757972732039_0_frame_0007.jpg,SF-10-15,0,0,0,0
img_1757972732039_0_frame_0007.jpg,SF-15+,0,0,0,0
img_1757972732039_0_frame_0007.jpg,SM-0-5,0,0,0,0
img_1757972732039_0_frame_0007.jpg,SM-5-10,0,0,0,0
img_1757972732039_0_frame_0007.jpg,SM-10-15,0,0,0,0
img_1757972732039_0_frame_0007.jpg,SM-15+,0,0,0,0
img_1757972748176_0_frame_0008.jpg,PF-0-5,4,0,0,0
img_1757972748176_0_frame_0008.jpg,PF-5-10,4,0,0,0
img_1757972748176_0_frame_0008.jpg,PF-10-15,4,0,0,0
img_1757972748176_0_frame_0008.jpg,PF-15+,4,0,0,0
img_1757972748176_0_frame_0008.jpg,PM-0-5,4,0,0,0
img_1757972748176_0_frame_0008.jpg,PM-5-10,4,0,0,0
img_1757972748176_0_frame_0008.jpg,PM-10-15,4,0,0,0
img_1757972748176_0_frame_0008.jpg,PM-15+,4,0,0,0
img_1757972748176_0_frame_0008.jpg,EF-0-5,4,0,0,0
img_1757972748176_0_frame_0008.jpg,EF-5-10,4,0,0,0
img_1757972748176_0_frame_0008.jpg,EF-10-15,4,0,0,0
img_1757972748176_0_frame_0008.jpg,EF-15+,4,0,0,0
img_1757972748176_0_frame_0008.jpg,EM-0-5,4,0,0,0
img_1757972748176_0_frame_0008.jpg,EM-5-10,4,0,0,0
img_1757972748176_0_frame_0008.jpg,EM-10-15,4,0,0,0
img_1757972748176_0_frame_0008.jpg,EM-15+,4,0,0,0
img_1757972748176_0_frame_0008.jpg,SF-0-5,4,0,0,0
img_1757972748176_0_frame_0008.jpg,SF-5-10,4,0,0,0
img_1757972748176_0_frame_0008.jpg,SF-10-15,4,0,0,0
img_1757972748176_0_frame_0008.jpg,SF-15+,4,0,0,0
img_1757972748176_0_frame_0008.jpg,SM-0-5,4,0,0,0
img_1757972748176_0_frame_0008.jpg,SM-5-10,4,0,0,0
img_1757972748176_0_frame_0008.jpg,SM-10-15,4,0,0,0
img_1757972748176_0_frame_0008.jpg,SM-15+,4,0,0,0
img_1757972763012_0_frame_0009.jpg,PF-0-5,0,0,0,0
img_1757972763012_0_frame_0009.jpg,PF-5-10,0,0,0,0
img_1757972763012_0_frame_0009.jpg,PF-10-15,0,0,0,0
img_1757972763012_0_frame_0009.jpg,PF-15+,0,0,0,0
img_1757972763012_0_frame_0009.jpg,PM-0-5,0,0,0,0
img_1757972763012_0_frame_0009.jpg,PM-5-10,0,0,0,0
img_1757972763012_0_frame_0009.jpg,PM-10-15,0,0,0,0
img_1757972763012_0_frame_0009.jpg,PM-15+,0,0,0,0
img_1757972763012_0_frame_0009.jpg,EF-0-5,0,0,0,0
img_1757972763012_0_frame_0009.jpg,EF-5-10,0,0,0,0
img_1757972763012_0_frame_0009.jpg,EF-10-15,0,0,0,0
img_1757972763012_0_frame_0009.jpg,EF-15+,0,0,0,0
img_1757972763012_0_frame_0009.jpg,EM-0-5,0,0,0,0
img_1757972763012_0_frame_0009.jpg,EM-5-10,0,0,0,0
img_1757972763012_0_frame_0009.jpg,EM-10-15,0,0,0,0
img_1757972763012_0_frame_0009.jpg,EM-15+,0,0,0,0
img_1757972763012_0_frame_0009.jpg,SF-0-5,0,0,0,0
img_1757972763012_0_frame_0009.jpg,SF-5-10,0,0,0,0
img_1757972763012_0_frame_0009.jpg,SF-10-15,0,0,0,0
img_1757972763012_0_frame_0009.jpg,SF-15+,0,0,0,0
img_1757972763012_0_frame_0009.jpg,SM-0-5,0,0,0,0
img_1757972763012_0_frame_0009.jpg,SM-5-10,0,0,0,0
img_1757972763012_0_frame_0009.jpg,SM-10-15,0,0,0,0
img_1757972763012_0_frame_0009.jpg,SM-15+,0,0,0,0
img_1757972776607_0_frame_0010.jpg,PF-0-5,5,0,0,0
img_1757972776607_0_frame_0010.jpg,PF-5-10,5,0,0,0
img_1757972776607_0_frame_0010.jpg,PF-10-15,5,0,0,0
img_1757972776607_0_frame_0010.jpg,PF-15+,5,0,0,0
img_1757972776607_0_frame_0010.jpg,PM-0-5,5,0,0,0
img_1757972776607_0_frame_0010.jpg,PM-5-10,5,0,0,0
img_1757972776607_0_frame_0010.jpg,PM-10-15,5,0,0,0
img_1757972776607_0_frame_0010.jpg,PM-15+,5,0,0,0
img_1757972776607_0_frame_0010.jpg,EF-0-5,5,0,0,0
img_1757972776607_0_frame_0010.jpg,EF-5-10,5,0,0,0
img_1757972776607_0_frame_0010.jpg,EF-10-15,5,0,0,0
img_1757972776607_0_frame_0010.jpg,EF-15+,5,0,0,0
img_1757972776607_0_frame_0010.jpg,EM-0-5,5,0,0,0
img_1757972776607_0_frame_0010.jpg,EM-5-10,5,0,0,0
img_1757972776607_0_frame_0010.jpg,EM-10-15,5,0,0,0
img_1757972776607_0_frame_0010.jpg,EM-15+,5,0,0,0
img_1757972776607_0_frame_0010.jpg,SF-0-5,5,0,0,0
img_1757972776607_0_frame_0010.jpg,SF-5-10,5,0,0,0
img_1757972776607_0_frame_0010.jpg,SF-10-15,5,0,0,0
img_1757972776607_0_frame_0010.jpg,SF-15+,5,0,0,0
img_1757972776607_0_frame_0010.jpg,SM-0-5,5,0,0,0
img_1757972776607_0_frame_0010.jpg,SM-5-10,5,0,0,0
img_1757972776607_0_frame_0010.jpg,SM-10-15,5,0,0,0
img_1757972776607_0_frame_0010.jpg,SM-15+,5,0,0,0
img_1757972806268_0_frame_0011.jpg,PF-0-5,3,0,0,0
img_1757972806268_0_frame_0011.jpg,PF-5-10,3,0,0,0
img_1757972806268_0_frame_0011.jpg,PF-10-15,3,0,0,0
img_1757972806268_0_frame_0011.jpg,PF-15+,3,0,0,0
img_1757972806268_0_frame_0011.jpg,PM-0-5,3,0,0,0
img_1757972806268_0_frame_0011.jpg,PM-5-10,3,0,0,0
img_1757972806268_0_frame_0011.jpg,PM-10-15,3,0,0,0
img_1757972806268_0_frame_0011.jpg,PM-15+,3,0,0,0
img_1757972806268_0_frame_0011.jpg,EF-0-5,3,0,0,0
img_1757972806268_0_frame_0011.jpg,EF-5-10,3,0,0,0
img_1757972806268_0_frame_0011.jpg,EF-10-15,3,0,0,0
img_1757972806268_0_frame_0011.jpg,EF-15+,3,0,0,0
img_1757972806268_0_frame_0011.jpg,EM-0-5,3,0,0,0
img_1757972806268_0_frame_0011.jpg,EM-5-10,3,0,0,0
img_1757972806268_0_frame_0011.jpg,EM-10-15,3,0,0,0
img_1757972806268_0_frame_0011.jpg,EM-15+,3,0,0,0
img_1757972806268_0_frame_0011.jpg,SF-0-5,3,0,0,0
img_1757972806268_0_frame_0011.jpg,SF-5-10,3,0,0,0
img_1757972806268_0_frame_0011.jpg,SF-10-15,3,0,0,0
img_1757972806268_0_frame_0011.jpg,SF-15+,3,0,0,0
img_1757972806268_0_frame_0011.jpg,SM-0-5,3,0,0,0
